CO2 sequestration by tech,,,,,,,,,,,,,,,,,,,
scenario,region,sector,technology,subsector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",CT,industrial feedstocks,refined liquids,refined liquids,0.399542,0.604395,0.686872,0.475408,0.470232,0.473778,0.495483,0.520637,0.546091,0.565218,0.591541,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",CT,intermediate generation,biomass (IGCC CCS) (dry cooling),biomass_int_IGCC_CCS,0,0,0,0,0,2.38E-04,6.52E-04,0.001335306,0.002302229,0.003276046,0.003892237,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",CT,intermediate generation,biomass (IGCC CCS) (recirculating),biomass_int_IGCC_CCS,0,0,0,0,0,2.44E-04,6.68E-04,0.001365414,0.002354156,0.003355756,0.003995741,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",CT,intermediate generation,biomass (IGCC CCS) (seawater),biomass_int_IGCC_CCS,0,0,0,0,0,2.46E-04,6.71E-04,0.001373207,0.002368326,0.003376366,0.004020203,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",CT,intermediate generation,biomass (conv CCS) (recirculating),biomass_int_conv_CCS,0,0,0,0,0,0.00154365,0.00446668,0.00983001,0.01742046,0.02438547,0.0280786,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",CT,intermediate generation,coal (IGCC CCS) (dry cooling),coal_int_IGCC_CCS,0,0,0,0,0,6.45E-04,0.001947543,0.003655409,0.005865928,0.008205685,0.01015237,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",CT,intermediate generation,coal (IGCC CCS) (recirculating),coal_int_IGCC_CCS,0,0,0,0,0,6.78E-04,0.002053885,0.003862151,0.006208312,0.008699291,0.010778435,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",CT,intermediate generation,coal (IGCC CCS) (seawater),coal_int_IGCC_CCS,0,0,0,0,0,6.82E-04,0.002066946,0.003887126,0.006249099,0.008757143,0.010850819,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",CT,intermediate generation,coal (conv pul CCS) (dry cooling),coal_int_conv pul_CCS,0,0,0,0,0,8.72E-04,0.00250877,0.004543508,0.007063377,0.009622747,0.011684602,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",CT,intermediate generation,coal (conv pul CCS) (recirculating),coal_int_conv pul_CCS,0,0,0,0,0,9.26E-04,0.002668676,0.004835653,0.007521221,0.01025475,0.012463763,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",CT,intermediate generation,coal (conv pul CCS) (seawater),coal_int_conv pul_CCS,0,0,0,0,0,9.32E-04,0.002686504,0.004868091,0.007571914,0.010324072,0.012548273,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",CT,intermediate generation,gas (CC CCS) (dry cooling),gas_int_CC_CCS,0,0,0,0,0,0.00326839,0.00767858,0.01314056,0.02007548,0.0273276,0.03340546,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",CT,intermediate generation,gas (CC CCS) (recirculating),gas_int_CC_CCS,0,0,0,0,0,0.00412198,0.0097386,0.01668653,0.02553209,0.03481066,0.04262121,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",CT,intermediate generation,gas (CC CCS) (seawater),gas_int_CC_CCS,0,0,0,0,0,0.00299707,0.00708274,0.01213756,0.01857459,0.02532776,0.03101397,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",CT,peak generation,gas (CC CCS) (dry cooling),gas_peak_CC_CCS,0,0,0,0,0,6.82E-07,1.17E-06,1.86E-06,2.70E-06,3.59E-06,4.95E-06,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",CT,peak generation,gas (CC CCS) (recirculating),gas_peak_CC_CCS,0,0,0,0,0,8.98E-07,1.56E-06,2.48E-06,3.61E-06,4.81E-06,6.65E-06,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",CT,peak generation,gas (CC CCS) (seawater),gas_peak_CC_CCS,0,0,0,0,0,6.58E-07,1.15E-06,1.81E-06,2.64E-06,3.52E-06,4.88E-06,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",CT,process heat dac,gas CCS,gas CCS,0,0,0,0,0,3.14E-07,1.01E-05,2.84E-04,0.00523081,0.0476136,0.0898146,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",CT,subpeak generation,gas (CC CCS) (dry cooling),gas_subpeak_CC_CCS,0,0,0,0,0,3.22E-05,5.99E-05,9.58E-05,1.40E-04,2.33E-04,2.88E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",CT,subpeak generation,gas (CC CCS) (recirculating),gas_subpeak_CC_CCS,0,0,0,0,0,4.20E-05,7.90E-05,1.26E-04,1.85E-04,3.09E-04,3.83E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",CT,subpeak generation,gas (CC CCS) (seawater),gas_subpeak_CC_CCS,0,0,0,0,0,3.07E-05,5.78E-05,9.24E-05,1.35E-04,2.26E-04,2.80E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DC,base load generation,biomass (IGCC CCS) (dry cooling),biomass_base_IGCC_CCS,0,0,0,0,0,1.36E-05,8.16E-05,3.19E-04,7.16E-04,0.00100741,0.001119091,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DC,base load generation,biomass (IGCC CCS) (recirculating),biomass_base_IGCC_CCS,0,0,0,0,0,1.40E-05,8.34E-05,3.21E-04,7.19E-04,0.001014375,0.001130573,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DC,base load generation,biomass (conv CCS) (recirculating),biomass_base_conv_CCS,0,0,0,0,0,5.05E-05,3.79E-04,0.002153316,0.005435919,0.007179123,0.007586657,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DC,base load generation,coal (IGCC CCS) (dry cooling),coal_base_IGCC_CCS,0,0,0,0,0,3.67E-05,1.72E-04,3.49E-04,5.55E-04,7.64E-04,9.88E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DC,base load generation,coal (IGCC CCS) (recirculating),coal_base_IGCC_CCS,0,0,0,0,0,3.85E-05,1.81E-04,3.68E-04,5.87E-04,8.09E-04,0.001047775,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DC,base load generation,coal (conv pul CCS) (dry cooling),coal_base_conv pul_CCS,0,0,0,0,0,4.86E-05,2.16E-04,4.23E-04,6.54E-04,8.80E-04,0.001117548,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DC,base load generation,coal (conv pul CCS) (recirculating),coal_base_conv pul_CCS,0,0,0,0,0,5.15E-05,2.29E-04,4.50E-04,6.96E-04,9.38E-04,0.00119187,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DC,base load generation,gas (CC CCS) (dry cooling),gas_base_CC_CCS,0,0,0,0,0,3.84E-05,1.89E-04,3.77E-04,6.06E-04,8.49E-04,0.001114788,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DC,base load generation,gas (CC CCS) (recirculating),gas_base_CC_CCS,0,0,0,0,0,4.40E-05,2.18E-04,4.37E-04,7.02E-04,9.85E-04,0.001293994,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DC,industrial feedstocks,refined liquids,refined liquids,0.00763224,0.0052038,0.246421,0.264735,0.279998,0.294671,0.314937,0.343022,0.366591,0.377681,0.389382,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DC,intermediate generation,biomass (IGCC CCS) (dry cooling),biomass_int_IGCC_CCS,0,0,0,0,0,8.72E-06,2.80E-05,6.19E-05,1.05E-04,1.56E-04,1.96E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DC,intermediate generation,biomass (IGCC CCS) (recirculating),biomass_int_IGCC_CCS,0,0,0,0,0,8.94E-06,2.86E-05,6.31E-05,1.08E-04,1.60E-04,2.01E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DC,intermediate generation,biomass (conv CCS) (recirculating),biomass_int_conv_CCS,0,0,0,0,0,3.90E-05,1.34E-04,3.20E-04,5.61E-04,8.14E-04,9.83E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DC,intermediate generation,coal (IGCC CCS) (dry cooling),coal_int_IGCC_CCS,0,0,0,0,0,2.33E-05,8.47E-05,1.70E-04,2.69E-04,3.92E-04,5.24E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DC,intermediate generation,coal (IGCC CCS) (recirculating),coal_int_IGCC_CCS,0,0,0,0,0,2.43E-05,8.89E-05,1.78E-04,2.84E-04,4.14E-04,5.54E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DC,intermediate generation,coal (conv pul CCS) (dry cooling),coal_int_conv pul_CCS,0,0,0,0,0,3.29E-05,1.13E-04,2.18E-04,3.35E-04,4.73E-04,6.17E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DC,intermediate generation,coal (conv pul CCS) (recirculating),coal_int_conv pul_CCS,0,0,0,0,0,3.48E-05,1.20E-04,2.31E-04,3.55E-04,5.02E-04,6.55E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DC,intermediate generation,gas (CC CCS) (dry cooling),gas_int_CC_CCS,0,0,0,0,0,7.59E-05,2.74E-04,5.28E-04,8.21E-04,0.001177524,0.001563204,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DC,intermediate generation,gas (CC CCS) (recirculating),gas_int_CC_CCS,0,0,0,0,0,9.00E-05,3.26E-04,6.31E-04,9.82E-04,0.0014106,0.001876386,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,CO2 removal,hightemp DAC NG,dac,0,0,0,0,0,1.81E-06,6.18E-05,0.001931427,0.035780785,0.337768625,0.654493666,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,CO2 removal,hightemp DAC elec,dac,0,0,0,0,0,6.06E-09,2.28E-07,7.46E-06,1.57E-04,0.00200066,0.003211985,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,CO2 removal,lowtemp DAC heatpump,dac,0,0,0,0,0,5.14E-09,3.83E-07,2.75E-05,0.001315195,0.034786361,0.146818818,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,base load generation,biomass (IGCC CCS) (dry cooling),biomass_base_IGCC_CCS,0,0,0,0,0,2.66E-05,1.97E-04,8.35E-04,0.00194703,0.002826386,0.003176422,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,base load generation,biomass (IGCC CCS) (recirculating),biomass_base_IGCC_CCS,0,0,0,0,0,2.75E-05,2.01E-04,8.41E-04,0.001953652,0.002846512,0.003210692,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,base load generation,biomass (IGCC CCS) (seawater),biomass_base_IGCC_CCS,0,0,0,0,0,2.76E-05,2.02E-04,8.47E-04,0.001967649,0.002866748,0.003232917,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,base load generation,biomass (conv CCS) (dry cooling),biomass_base_conv_CCS,0,0,0,0,0,1.99E-05,1.88E-04,0.001186302,0.003122484,0.004207304,0.004461556,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,base load generation,biomass (conv CCS) (recirculating),biomass_base_conv_CCS,0,0,0,0,0,1.25E-04,0.00116407,0.007164087,0.018721455,0.02535925,0.026973867,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,base load generation,biomass (conv CCS) (seawater),biomass_base_conv_CCS,0,0,0,0,0,2.52E-06,2.35E-05,1.45E-04,3.79E-04,5.13E-04,5.46E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,base load generation,coal (IGCC CCS) (dry cooling),coal_base_IGCC_CCS,0,0,0,0,0,2.36E-04,9.67E-04,0.00191918,0.002989112,0.004084783,0.005224014,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,base load generation,coal (IGCC CCS) (recirculating),coal_base_IGCC_CCS,0,0,0,0,0,2.48E-04,0.001018497,0.002026009,0.003161445,0.004328235,0.005541921,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,base load generation,coal (IGCC CCS) (seawater),coal_base_IGCC_CCS,0,0,0,0,0,2.49E-04,0.00102425,0.002037512,0.003179538,0.00435312,0.005574004,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,base load generation,coal (conv pul CCS) (dry cooling),coal_base_conv pul_CCS,0,0,0,0,0,3.12E-04,0.001214724,0.002329178,0.003531146,0.004714067,0.005920892,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,base load generation,coal (conv pul CCS) (recirculating),coal_base_conv pul_CCS,0,0,0,0,0,3.31E-04,0.001289767,0.002476758,0.003759358,0.005025358,0.006315266,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,base load generation,coal (conv pul CCS) (seawater),coal_base_conv pul_CCS,0,0,0,0,0,3.33E-04,0.001297452,0.002491397,0.003781492,0.005054806,0.006352289,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,base load generation,gas (CC CCS) (recirculating),gas_base_CC_CCS,0,0,0,0,0,9.09E-04,0.003717199,0.007239826,0.01138873,0.015851868,0.020565675,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,industrial feedstocks,refined liquids,refined liquids,0.135193,0.190649,0.0858519,0.232521,0.235414,0.238002,0.246745,0.255251,0.264161,0.27083,0.282067,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,intermediate generation,biomass (IGCC CCS) (dry cooling),biomass_int_IGCC_CCS,0,0,0,0,0,1.29E-05,5.45E-05,1.44E-04,2.74E-04,4.40E-04,5.78E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,intermediate generation,biomass (IGCC CCS) (recirculating),biomass_int_IGCC_CCS,0,0,0,0,0,1.32E-05,5.58E-05,1.46E-04,2.79E-04,4.50E-04,5.93E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,intermediate generation,biomass (IGCC CCS) (seawater),biomass_int_IGCC_CCS,0,0,0,0,0,1.32E-05,5.61E-05,1.47E-04,2.81E-04,4.52E-04,5.97E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,intermediate generation,biomass (conv CCS) (dry cooling),biomass_int_conv_CCS,0,0,0,0,0,1.17E-05,5.33E-05,1.54E-04,3.01E-04,4.70E-04,5.87E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,intermediate generation,biomass (conv CCS) (recirculating),biomass_int_conv_CCS,0,0,0,0,0,7.27E-05,3.31E-04,9.50E-04,0.001856174,0.00290891,0.003641271,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,intermediate generation,biomass (conv CCS) (seawater),biomass_int_conv_CCS,0,0,0,0,0,1.47E-06,6.68E-06,1.92E-05,3.75E-05,5.88E-05,7.36E-05,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,intermediate generation,coal (IGCC CCS) (dry cooling),coal_int_IGCC_CCS,0,0,0,0,0,1.78E-04,6.48E-04,0.001315985,0.002087519,0.00301113,0.00394405,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,intermediate generation,coal (IGCC CCS) (recirculating),coal_int_IGCC_CCS,0,0,0,0,0,1.86E-04,6.80E-04,0.001384876,0.00220077,0.003180227,0.00417163,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,intermediate generation,coal (IGCC CCS) (seawater),coal_int_IGCC_CCS,0,0,0,0,0,1.87E-04,6.85E-04,0.00139452,0.002216323,0.003202988,0.004201854,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,intermediate generation,coal (conv pul CCS) (dry cooling),coal_int_conv pul_CCS,0,0,0,0,0,2.51E-04,8.67E-04,0.001689994,0.002595906,0.003634847,0.004653138,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,intermediate generation,coal (conv pul CCS) (recirculating),coal_int_conv pul_CCS,0,0,0,0,0,2.65E-04,9.17E-04,0.001790031,0.002751535,0.003855826,0.00493926,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,intermediate generation,coal (conv pul CCS) (seawater),coal_int_conv pul_CCS,0,0,0,0,0,2.67E-04,9.24E-04,0.001803139,0.002771734,0.003884189,0.004975718,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,intermediate generation,gas (CC CCS) (recirculating),gas_int_CC_CCS,0,0,0,0,0,0.00256287,0.00794631,0.01509781,0.02322361,0.03286536,0.04269105,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,peak generation,gas (CC CCS) (recirculating),gas_peak_CC_CCS,0,0,0,0,0,1.06E-06,2.08E-06,3.49E-06,5.32E-06,7.76E-06,1.17E-05,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,process heat dac,gas CCS,gas CCS,0,0,0,0,0,6.85E-07,2.19E-05,6.42E-04,0.0110764,0.0971849,0.179936,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",DE,subpeak generation,gas (CC CCS) (recirculating),gas_subpeak_CC_CCS,0,0,0,0,0,5.43E-05,1.17E-04,2.00E-04,3.07E-04,4.92E-04,6.92E-04,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",FL,CO2 removal,hightemp DAC NG,dac,0,0,0,0,0,6.00E-05,0.00197125,0.060533731,1.128283847,9.681816431,18.04097907,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",FL,CO2 removal,hightemp DAC elec,dac,0,0,0,0,0,1.51E-07,5.64E-06,1.96E-04,0.004892971,0.054866019,0.109633973,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",FL,CO2 removal,lowtemp DAC heatpump,dac,0,0,0,0,0,1.21E-07,8.79E-06,6.45E-04,0.033336706,0.762816493,3.063739049,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",FL,N fertilizer,gas CCS,gas,0,0,0,0,0,0.103583,0.344133,0.746566,1.166534,1.4949744,1.7476464,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",FL,base load generation,biomass (IGCC CCS) (dry cooling),biomass_base_IGCC_CCS,0,0,0,0,0,0,0.0352586,0.1742985,0.3642892,0.4453555,0.4635679,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",FL,base load generation,biomass (IGCC CCS) (recirculating),biomass_base_IGCC_CCS,0,0,0,0,0,0,0.0359574,0.1753413,0.3654002,0.447694,0.4666679,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",FL,base load generation,biomass (IGCC CCS) (seawater),biomass_base_IGCC_CCS,0,0,0,0,0,0,0.0361526,0.1765135,0.3680253,0.450896,0.4699723,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",FL,base load generation,biomass (conv CCS) (dry cooling),biomass_base_conv_CCS,0,0,0,0,0,0,0.0419391,0.3053453,0.7063543,0.8274411,0.8429142,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",FL,base load generation,biomass (conv CCS) (recirculating),biomass_base_conv_CCS,0,0,0,0,0,0,0.212468,1.507675,3.466321,4.072634,4.1539138,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",FL,base load generation,coal (IGCC CCS) (dry cooling),coal_base_IGCC_CCS,0,0,0,0,0,0,0.091293,0.2231571,0.3445399,0.4147081,0.457565,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",FL,base load generation,coal (IGCC CCS) (recirculating),coal_base_IGCC_CCS,0,0,0,0,0,0,0.0963002,0.2359086,0.3649071,0.4397472,0.485561,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",FL,base load generation,coal (IGCC CCS) (seawater),coal_base_IGCC_CCS,0,0,0,0,0,0,0.0968364,0.2372317,0.3669684,0.4422361,0.488319,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",FL,base load generation,coal (conv pul CCS) (dry cooling),coal_base_conv pul_CCS,0,0,0,0,0,0,0.111869,0.265284,0.400646,0.4758744,0.5207396,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",FL,base load generation,coal (conv pul CCS) (recirculating),coal_base_conv pul_CCS,0,0,0,0,0,0,0.118898,0.282361,0.42707,0.5077515,0.5559605,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",FL,base load generation,coal (conv pul CCS) (seawater),coal_base_conv pul_CCS,0,0,0,0,0,0,0.11959,0.283997,0.429539,0.5106812,0.5591709,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",FL,base load generation,gas (CC CCS) (recirculating),gas_base_CC_CCS,0,0,0,0,1.05E-10,1.02E-10,0.196775,0.471709,0.735243,0.895295,0.9935837,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",FL,base load generation,gas (CC CCS) (seawater),gas_base_CC_CCS,0,0,0,0,1.79E-10,1.74E-10,0.337581,0.809224,1.261371,1.535986,1.704665,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",FL,biomass liquids,FT biofuels CCS level 1,biomass liquids,0,0,0,0,0,0,0,0.0174527,0.0639675,0.064254478,0.079569786,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",FL,biomass liquids,FT biofuels CCS level 2,biomass liquids,0,0,0,0,0,0,0,0.0224915,0.0861373,0.086536697,0.105713733,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",FL,biomass liquids,cellulosic ethanol CCS level 1,biomass liquids,0,0,0,0,0,0,0,0.00681086,0.0193765,0.019422284,0.021186951,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",FL,biomass liquids,cellulosic ethanol CCS level 2,biomass liquids,0,0,0,0,0,0,0,0.0617927,0.2341224,0.23515493,0.28180254,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",FL,cement,cement CCS,cement,0,0,0,0,0,0.332092,0.516981,0.628405,0.687152,0.718351,0.760003,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",FL,industrial feedstocks,refined liquids,refined liquids,1.71452,1.71515,1.63587,1.79875,1.9601,2.08958,2.20353,2.29019,2.33947,2.36567,2.4405,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",FL,intermediate generation,biomass (IGCC CCS) (dry cooling),biomass_int_IGCC_CCS,0,0,0,0,0,3.49E-04,0.002980993,0.007378433,0.013302872,0.019233083,0.024516926,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",FL,intermediate generation,biomass (IGCC CCS) (recirculating),biomass_int_IGCC_CCS,0,0,0,0,0,3.57E-04,0.003046216,0.007524826,0.013568795,0.019654526,0.025130424,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",FL,intermediate generation,biomass (IGCC CCS) (seawater),biomass_int_IGCC_CCS,0,0,0,0,0,3.59E-04,0.003063163,0.007570003,0.013654132,0.019780213,0.025290081,0,0,0,MTC
"NEWdac_netzero_usa_global_ssp2_highEV,date=2022-25-5T12:51:07-04:00",FL,intermediate generation,biomass (conv CCS) (dry cooling),biomass_int_conv_CCS,0,0,0,0,0,3.82E-04,0.003554317,0.009531841,0.017614109,0.024910257,0.030258703,0,0,0,MTC
